2.0512,12,6,2,2,2,8,1
0.964664,8,1,2,2,3,4,1
1.7398,9,2,2,2,3,4,1
2.13224,10,3,2,2,3,4,1
2.18141,11,4,2,2,3,4,1
2.19761,12,5,2,2,3,4,1
2.19988,13,6,2,2,3,4,1
2.19993,14,7,2,2,3,4,1
0.964664,8,1,2,2,3,8,1
1.7388,9,2,2,2,3,8,1
2.13142,10,3,2,2,3,8,1
2.18245,11,4,2,2,3,8,1
2.20041,12,5,2,2,3,8,1
2.20303,13,6,2,2,3,8,1
2.20313,14,7,2,2,3,8,1
0.967109,7,1,2,3,1,4,1
1.66572,8,2,2,3,1,4,1
1.89344,9,3,2,3,1,4,1
1.92552,10,4,2,3,1,4,1
1.945,11,5,2,3,1,4,1
1.94681,12,6,2,3,1,4,1
0.967146,7,1,2,3,1,8,1
1.66436,8,2,2,3,1,8,1
1.89208,9,3,2,3,1,8,1
1.926,10,4,2,3,1,8,1
1.94594,11,5,2,3,1,8,1
1.94799,12,6,2,3,1,8,1
0.965988,8,1,2,3,2,4,1
1.7365,9,2,2,3,2,4,1
2.11046,10,3,2,3,2,4,1
2.1912,11,4,2,3,2,4,1
2.21489,12,5,2,3,2,4,1
2.21843,13,6,2,3,2,4,1
2.21882,14,7,2,3,2,4,1
0.965988,8,1,2,3,2,8,1
1.73509,9,2,2,3,2,8,1
2.10855,10,3,2,3,2,8,1
2.19188,11,4,2,3,2,8,1
2.21729,12,5,2,3,2,8,1
2.22114,13,6,2,3,2,8,1
2.22168,14,7,2,3,2,8,1
0.96582,9,1,2,3,3,4,1
1.74944,10,2,2,3,3,4,1
2.24497,11,3,2,3,3,4,1
2.37017,12,4,2,3,3,4,1
2.39941,13,5,2,3,3,4,1
2.41127,14,6,2,3,3,4,1
2.41156,15,7,2,3,3,4,1
2.41517,16,8,2,3,3,4,1
0.965764,9,1,2,3,3,8,1
1.7485,10,2,2,3,3,8,1
2.2417,11,3,2,3,3,8,1
2.3718,12,4,2,3,3,8,1
2.40258,13,5,2,3,3,8,1
2.41616,14,6,2,3,3,8,1
2.41657,15,7,2,3,3,8,1
2.42019,16,8,2,3,3,8,1
0.964776,6,1,3,1,1,4,1
1.58554,7,2,3,1,1,4,1
1.64549,8,3,3,1,1,4,1
1.64897,9,4,3,1,1,4,1
1.64899,10,5,3,1,1,4,1
0.964785,6,1,3,1,1,8,1
1.58499,7,2,3,1,1,8,1
1.64574,8,3,3,1,1,8,1
1.64962,9,4,3,1,1,8,1
1.6497,10,5,3,1,1,8,1
0.966324,7,1,3,1,2,4,1
1.65166,8,2,3,1,2,4,1
1.83665,9,3,3,1,2,4,1
1.85161,10,4,3,1,2,4,1
1.8546,11,5,3,1,2,4,1
1.8546,12,6,3,1,2,4,1
0.966333,7,1,3,1,2,8,1
1.65106,8,2,3,1,2,8,1
1.83651,9,3,3,1,2,8,1
1.85278,10,4,3,1,2,8,1
1.85584,11,5,3,1,2,8,1
1.85587,12,6,3,1,2,8,1
0.965568,8,1,3,1,3,4,1
1.6726,9,2,3,1,3,4,1
1.91417,10,3,3,1,3,4,1
1.94678,11,4,3,1,3,4,1
1.94898,12,5,3,1,3,4,1
1.94898,13,6,3,1,3,4,1
1.94898,14,7,3,1,3,4,1
0.965577,8,1,3,1,3,8,1
1.67191,9,2,3,1,3,8,1
1.91358,10,3,3,1,3,8,1
1.94844,11,4,3,1,3,8,1
1.95114,12,5,3,1,3,8,1
1.95114,13,6,3,1,3,8,1
1.95114,14,7,3,1,3,8,1
0.969509,7,1,3,2,1,4,1
1.67932,8,2,3,2,1,4,1
1.89405,9,3,3,2,1,4,1
1.92345,10,4,3,2,1,4,1
1.933,11,5,3,2,1,4,1
1.93457,12,6,3,2,1,4,1
0.969528,7,1,3,2,1,8,1
1.67844,8,2,3,2,1,8,1
1.89387,9,3,3,2,1,8,1
1.92411,10,4,3,2,1,8,1
1.93427,11,5,3,2,1,8,1
1.93588,12,6,3,2,1,8,1
0.967006,8,1,3,2,2,4,1
1.72473,9,2,3,2,2,4,1
2.13124,10,3,3,2,2,4,1
2.18003,11,4,3,2,2,4,1
2.20692,12,5,3,2,2,4,1
2.20819,13,6,3,2,2,4,1
2.20819,14,7,3,2,2,4,1
0.966996,8,1,3,2,2,8,1
1.72447,9,2,3,2,2,8,1
2.12988,10,3,3,2,2,8,1
2.18117,11,4,3,2,2,8,1
2.20999,12,5,3,2,2,8,1
2.21175,13,6,3,2,2,8,1
2.2119,14,7,3,2,2,8,1
0.96568,9,1,3,2,3,4,1
1.75611,10,2,3,2,3,4,1
2.25317,11,3,3,2,3,4,1
2.39768,12,4,3,2,3,4,1
2.41727,13,5,3,2,3,4,1
2.42854,14,6,3,2,3,4,1
2.4312,15,7,3,2,3,4,1
2.43126,16,8,3,2,3,4,1
0.96567,9,1,3,2,3,8,1
1.75543,10,2,3,2,3,8,1
2.25149,11,3,3,2,3,8,1
2.39964,12,4,3,2,3,8,1
2.42201,13,5,3,2,3,8,1
2.43416,14,6,3,2,3,8,1
2.43694,15,7,3,2,3,8,1
2.437,16,8,3,2,3,8,1
0.966875,8,1,3,3,1,4,1
1.68546,9,2,3,3,1,4,1
2.03919,10,3,3,3,1,4,1
2.08108,11,4,3,3,1,4,1
2.09688,12,5,3,3,1,4,1
2.10071,13,6,3,3,1,4,1
2.10172,14,7,3,3,1,4,1
0.966875,8,1,3,3,1,8,1
1.68478,9,2,3,3,1,8,1
2.03649,10,3,3,3,1,8,1
2.08169,11,4,3,3,1,8,1
2.0989,12,5,3,3,1,8,1
2.10314,13,6,3,3,1,8,1
2.10433,14,7,3,3,1,8,1
0.96637,9,1,3,3,2,4,1
1.75285,10,2,3,3,2,4,1
2.26968,11,3,3,3,2,4,1
2.40512,12,4,3,3,2,4,1
2.42236,13,5,3,3,2,4,1
2.43487,14,6,3,3,2,4,1
2.44451,15,7,3,3,2,4,1
2.44457,16,8,3,3,2,4,1
0.966398,9,1,3,3,2,8,1
1.75193,10,2,3,3,2,8,1
2.26531,11,3,3,3,2,8,1
2.40622,12,4,3,3,2,8,1
2.42583,13,5,3,3,2,8,1
2.43968,14,6,3,3,2,8,1
2.44984,15,7,3,3,2,8,1
2.45002,16,8,3,3,2,8,1
0.966221,10,1,3,3,3,4,1
1.76903,11,2,3,3,3,4,1
2.31503,12,3,3,3,3,4,1
2.55024,13,4,3,3,3,4,1
2.58298,14,5,3,3,3,4,1
2.61288,15,6,3,3,3,4,1
2.62171,16,7,3,3,3,4,1
2.62757,17,8,3,3,3,4,1
2.6304,18,9,3,3,3,4,1
0.96624,10,1,3,3,3,8,1
1.76869,11,2,3,3,3,8,1
2.31289,12,3,3,3,3,8,1
2.55278,13,4,3,3,3,8,1
2.59128,14,5,3,3,3,8,1
2.6235,15,6,3,3,3,8,1
2.63331,16,7,3,3,3,8,1
2.63929,17,8,3,3,3,8,1
2.64222,18,9,3,3,3,8,1
0.94611,4,1,1,1,1,4,2
1.22835,5,2,1,1,1,4,2
1.23219,6,3,1,1,1,4,2
0.94611,4,1,1,1,1,8,2
1.22837,5,2,1,1,1,8,2
1.23224,6,3,1,1,1,8,2
0.960403,5,1,1,1,2,4,2
1.47204,6,2,1,1,2,4,2
1.49292,7,3,1,1,2,4,2
1.49305,8,4,1,1,2,4,2
0.960403,5,1,1,1,2,8,2
1.47182,6,2,1,1,2,8,2
1.49332,7,3,1,1,2,8,2
1.49367,8,4,1,1,2,8,2
0.957478,6,1,1,1,3,4,2
1.6049,7,2,1,1,3,4,2
1.67611,8,3,1,1,3,4,2
1.68019,9,4,1,1,3,4,2
1.68022,10,5,1,1,3,4,2
0.957552,6,1,1,1,3,8,2
1.6055,7,2,1,1,3,8,2
1.67667,8,3,1,1,3,8,2
1.68138,9,4,1,1,3,8,2
1.68166,10,5,1,1,3,8,2
0.957909,5,1,1,2,1,4,2
1.49689,6,2,1,2,1,4,2
1.5227,7,3,1,2,1,4,2
1.52293,8,4,1,2,1,4,2
0.957909,5,1,1,2,1,8,2
1.49683,6,2,1,2,1,8,2
1.52288,7,3,1,2,1,8,2
1.52341,8,4,1,2,1,8,2
0.960403,6,1,1,2,2,4,2
1.63629,7,2,1,2,2,4,2
1.77949,8,3,1,2,2,4,2
1.78454,9,4,1,2,2,4,2
1.78454,10,5,1,2,2,4,2
0.960421,6,1,1,2,2,8,2
1.63671,7,2,1,2,2,8,2
1.78009,8,3,1,2,2,8,2
1.78568,9,4,1,2,2,8,2
1.78581,10,5,1,2,2,8,2
0.949875,7,1,1,2,3,4,2
1.67639,8,2,1,2,3,4,2
1.92883,9,3,1,2,3,4,2
1.95107,10,4,1,2,3,4,2
1.95438,11,5,1,2,3,4,2
1.95438,12,6,1,2,3,4,2
0.949893,7,1,1,2,3,8,2
1.67633,8,2,1,2,3,8,2
1.93017,9,3,1,2,3,8,2
1.95293,10,4,1,2,3,8,2
1.95656,11,5,1,2,3,8,2
1.95668,12,6,1,2,3,8,2
0.960569,6,1,1,3,1,4,2
1.59839,7,2,1,3,1,4,2
1.7278,8,3,1,3,1,4,2
1.7316,9,4,1,3,1,4,2
1.73274,10,5,1,3,1,4,2
0.960587,6,1,1,3,1,8,2
1.59795,7,2,1,3,1,8,2
1.72861,8,3,1,3,1,8,2
1.73289,9,4,1,3,1,8,2
1.73427,10,5,1,3,1,8,2
0.949208,7,1,1,3,2,4,2
1.67667,8,2,1,3,2,4,2
1.93716,9,3,1,3,2,4,2
1.96402,10,4,1,3,2,4,2
1.96583,11,5,1,3,2,4,2
1.96599,12,6,1,3,2,4,2
0.949298,7,1,1,3,2,8,2
1.67656,8,2,1,3,2,8,2
1.93776,9,3,1,3,2,8,2
1.96645,10,4,1,3,2,8,2
1.96835,11,5,1,3,2,8,2
1.96866,12,6,1,3,2,8,2
0.940628,8,1,1,3,3,4,2
1.67777,9,2,1,3,3,4,2
2.03405,10,3,1,3,3,4,2
2.08908,11,4,1,3,3,4,2
2.091,12,5,1,3,3,4,2
2.09266,13,6,1,3,3,4,2
2.09266,14,7,1,3,3,4,2
0.940628,8,1,1,3,3,8,2
1.67743,9,2,1,3,3,8,2
2.03405,10,3,1,3,3,8,2
2.09179,11,4,1,3,3,8,2
2.09525,12,5,1,3,3,8,2
2.09727,13,6,1,3,3,8,2
2.09732,14,7,1,3,3,8,2
0.957139,5,1,2,1,1,4,2
1.51881,6,2,2,1,1,4,2
1.5514,7,3,2,1,1,4,2
1.55164,8,4,2,1,1,4,2
0.957139,5,1,2,1,1,8,2
1.51876,6,2,2,1,1,8,2
1.55173,7,3,2,1,1,8,2
1.55241,8,4,2,1,1,8,2
0.956261,6,1,2,1,2,4,2
1.68717,7,2,2,1,2,4,2
1.81689,8,3,2,1,2,4,2
1.82229,9,4,2,1,2,4,2
1.82229,10,5,2,1,2,4,2
0.956306,6,1,2,1,2,8,2
1.68756,7,2,2,1,2,8,2
1.81739,8,3,2,1,2,8,2
1.82339,9,4,2,1,2,8,2
1.82365,10,5,2,1,2,8,2
0.948695,7,1,2,1,3,4,2
1.73674,8,2,2,1,3,4,2
1.99084,9,3,2,1,3,4,2
1.99856,10,4,2,1,3,4,2
2.0018,11,5,2,1,3,4,2
2.00164,12,6,2,1,3,4,2
0.948785,7,1,2,1,3,8,2
1.7368,8,2,2,1,3,8,2
1.99171,9,3,2,1,3,8,2
2.00048,10,4,2,1,3,8,2
2.00489,11,5,2,1,3,8,2
2.00473,12,6,2,1,3,8,2
0.960523,6,1,2,2,1,4,2
1.70274,7,2,2,2,1,4,2
1.90364,8,3,2,2,1,4,2
1.90876,9,4,2,2,1,4,2
1.9088,10,5,2,2,1,4,2
0.960523,6,1,2,2,1,8,2
1.70245,7,2,2,2,1,8,2
1.90447,8,3,2,2,1,8,2
1.90975,9,4,2,2,1,8,2
1.91007,10,5,2,2,1,8,2
0.953971,7,1,2,2,2,4,2
1.79375,8,2,2,2,2,4,2
2.20936,9,3,2,2,2,4,2
2.24947,10,4,2,2,2,4,2
2.25002,11,5,2,2,2,4,2
2.25012,12,6,2,2,2,4,2
0.953844,7,1,2,2,2,8,2
1.79379,8,2,2,2,2,8,2
2.21038,9,3,2,2,2,8,2
2.25215,10,4,2,2,2,8,2
2.25337,11,5,2,2,2,8,2
2.25352,12,6,2,2,2,8,2
0.944751,8,1,2,2,3,4,2
1.81551,9,2,2,2,3,4,2
2.35743,10,3,2,2,3,4,2
2.48114,11,4,2,2,3,4,2
2.4862,12,5,2,2,3,4,2
2.48558,13,6,2,2,3,4,2
2.48558,14,7,2,2,3,4,2
0.945206,8,1,2,2,3,8,2
1.8159,9,2,2,2,3,8,2
2.36049,10,3,2,2,3,8,2
2.48552,11,4,2,2,3,8,2
2.49296,12,5,2,2,3,8,2
2.49234,13,6,2,2,3,8,2
2.4924,14,7,2,2,3,8,2
0.951221,7,1,2,3,1,4,2
1.74899,8,2,2,3,1,4,2
2.12017,9,3,2,3,1,4,2
2.15531,10,4,2,3,1,4,2
2.16661,11,5,2,3,1,4,2
2.16661,12,6,2,3,1,4,2
0.951221,7,1,2,3,1,8,2
1.74862,8,2,2,3,1,8,2
2.12157,9,3,2,3,1,8,2
2.15675,10,4,2,3,1,8,2
2.16929,11,5,2,3,1,8,2
2.16934,12,6,2,3,1,8,2
0.946172,8,1,2,3,2,4,2
1.81521,9,2,2,3,2,4,2
2.38095,10,3,2,3,2,4,2
2.4947,11,4,2,3,2,4,2
2.51553,12,5,2,3,2,4,2
2.51712,13,6,2,3,2,4,2
2.51712,14,7,2,3,2,4,2
0.946092,8,1,2,3,2,8,2
1.81561,9,2,2,3,2,8,2
2.3818,10,3,2,3,2,8,2
2.49988,11,4,2,3,2,8,2
2.5201,12,5,2,3,2,8,2
2.52277,13,6,2,3,2,8,2
2.52296,14,7,2,3,2,8,2
0.9385,9,1,2,3,3,4,2
1.8211,10,2,2,3,3,4,2
2.49875,11,3,2,3,3,4,2
2.7404,12,4,2,3,3,4,2
2.77277,13,5,2,3,3,4,2
2.77654,14,6,2,3,3,4,2
2.77654,15,7,2,3,3,4,2
2.77654,16,8,2,3,3,4,2
0.93843,9,1,2,3,3,8,2
1.82163,10,2,2,3,3,8,2
2.50081,11,3,2,3,3,8,2
2.74612,12,4,2,3,3,8,2
2.78489,13,5,2,3,3,8,2
2.78847,14,6,2,3,3,8,2
2.788,15,7,2,3,3,8,2
2.788,16,8,2,3,3,8,2
0.958065,6,1,3,1,1,4,2
1.64258,7,2,3,1,1,4,2
1.76454,8,3,3,1,1,4,2
1.76732,9,4,3,1,1,4,2
1.76857,10,5,3,1,1,4,2
0.958084,6,1,3,1,1,8,2
1.64301,7,2,3,1,1,8,2
1.76579,8,3,3,1,1,8,2
1.76907,9,4,3,1,1,8,2
1.77041,10,5,3,1,1,8,2
0.947912,7,1,3,1,2,4,2
1.74207,8,2,3,1,2,4,2
1.99175,9,3,3,1,2,4,2
2.00172,10,4,3,1,2,4,2
2.00505,11,5,3,1,2,4,2
2.00505,12,6,3,1,2,4,2
0.947777,7,1,3,1,2,8,2
1.74225,8,2,3,1,2,8,2
1.99275,9,3,3,1,2,8,2
2.00409,10,4,3,1,2,8,2
2.00819,11,5,3,1,2,8,2
2.00819,12,6,3,1,2,8,2
0.934597,8,1,3,1,3,4,2
1.74966,9,2,3,1,3,4,2
2.0886,10,3,3,1,3,4,2
2.13256,11,4,3,1,3,4,2
2.13511,12,5,3,1,3,4,2
2.13616,13,6,3,1,3,4,2
2.13616,14,7,3,1,3,4,2
0.934588,8,1,3,1,3,8,2
1.7496,9,2,3,1,3,8,2
2.08973,10,3,3,1,3,8,2
2.13589,11,4,3,1,3,8,2
2.13931,12,5,3,1,3,8,2
2.14018,13,6,3,1,3,8,2
2.14018,14,7,3,1,3,8,2
0.952,7,1,3,2,1,4,2
1.76373,8,2,3,2,1,4,2
2.11274,9,3,3,2,1,4,2
2.14399,10,4,3,2,1,4,2
2.15387,11,5,3,2,1,4,2
2.15383,12,6,3,2,1,4,2
0.952009,7,1,3,2,1,8,2
1.76389,8,2,3,2,1,8,2
2.11341,9,3,3,2,1,8,2
2.14638,10,4,3,2,1,8,2
2.1581,11,5,3,2,1,8,2
2.15806,12,6,3,2,1,8,2
0.94776,8,1,3,2,2,4,2
1.81861,9,2,3,2,2,4,2
2.38994,10,3,3,2,2,4,2
2.531,11,4,3,2,2,4,2
2.54162,12,5,3,2,2,4,2
2.54233,13,6,3,2,2,4,2
2.54227,14,7,3,2,2,4,2
0.94776,8,1,3,2,2,8,2
1.81924,9,2,3,2,2,8,2
2.39257,10,3,3,2,2,8,2
2.53646,11,4,3,2,2,8,2
2.5492,12,5,3,2,2,8,2
2.55122,13,6,3,2,2,8,2
2.55122,14,7,3,2,2,8,2
0.937119,9,1,3,2,3,4,2
1.81901,10,2,3,2,3,4,2
2.5079,11,3,3,2,3,4,2
2.77039,12,4,3,2,3,4,2
2.80788,13,5,3,2,3,4,2
2.81373,14,6,3,2,3,4,2
2.81643,15,7,3,2,3,4,2
2.81643,16,8,3,2,3,4,2
0.93719,9,1,3,2,3,8,2
1.81914,10,2,3,2,3,8,2
2.51117,11,3,3,2,3,8,2
2.77824,12,4,3,2,3,8,2
2.81825,13,5,3,2,3,8,2
2.8255,14,6,3,2,3,8,2
2.82749,15,7,3,2,3,8,2
2.82749,16,8,3,2,3,8,2
0.940336,8,1,3,3,1,4,2
1.76582,9,2,3,3,1,4,2
2.27868,10,3,3,3,1,4,2
2.38005,11,4,3,3,1,4,2
2.38812,12,5,3,3,1,4,2
2.39109,13,6,3,3,1,4,2
2.3912,14,7,3,3,1,4,2
0.940398,8,1,3,3,1,8,2
1.76591,9,2,3,3,1,8,2
2.28024,10,3,3,3,1,8,2
2.38356,11,4,3,3,1,8,2
2.39332,12,5,3,3,1,8,2
2.39653,13,6,3,3,1,8,2
2.39682,14,7,3,3,1,8,2
0.93668,9,1,3,3,2,4,2
1.81666,10,2,3,3,2,4,2
2.50834,11,3,3,3,2,4,2
2.78637,12,4,3,3,2,4,2
2.83841,13,5,3,3,2,4,2
2.84544,14,6,3,3,2,4,2
2.84527,15,7,3,3,2,4,2
2.84527,16,8,3,3,2,4,2
0.937277,9,1,3,3,2,8,2
1.81749,10,2,3,3,2,8,2
2.51117,11,3,3,3,2,8,2
2.79267,12,4,3,3,2,8,2
2.84738,13,5,3,3,2,8,2
2.8569,14,6,3,3,2,8,2
2.85886,15,7,3,3,2,8,2
2.85886,16,8,3,3,2,8,2
0.92904,10,1,3,3,3,4,2
1.81719,11,2,3,3,3,4,2
2.56608,12,3,3,3,3,4,2
2.98963,13,4,3,3,3,4,2
3.04887,14,5,3,3,3,4,2
3.05204,15,6,3,3,3,4,2
3.05344,16,7,3,3,3,4,2
3.05325,17,8,3,3,3,4,2
3.05325,18,9,3,3,3,4,2
0.929549,10,1,3,3,3,8,2
1.81831,11,2,3,3,3,8,2
2.57036,12,3,3,3,3,8,2
3.00725,13,4,3,3,3,8,2
3.07342,14,5,3,3,3,8,2
3.08138,15,6,3,3,3,8,2
3.08366,16,7,3,3,3,8,2
3.08395,17,8,3,3,3,8,2
3.08395,18,9,3,3,3,8,2
